index,2,6,8,10,11,13,14,15,17,18,20,21,25,28,31,32,34,39,40,41,44,46,47,49,51,55,64,66,67,68,69,70,73,80,84,90,91,92,96,99,101,103,105,106,108,109,111,113,114,117,118,120,121,124
1,0.05526903855598979,0.20663582807548544,0.03515194220486144,0.047839204341961004,0.02344169915472827,0.0408648405786554,0.015247834476741369,0.021635800673468663,0.0421455379004677,0.02695588867292604,0.03542718408809821,0.004206382600155567,0.00789767263557568,0.03098628719226294,0.06853535521151163,0.05920883791989198,0.04230009795521062,0.03828701902797805,0.024442301820854873,0.015906843064890094,0.019353008093622545,0.17950695670516967,0.07319036712906378,0.20204583745785276,0.037418139942704695,0.10660854417311375,0.0746834026920514,0.018274384748650032,0.014622760676176157,0.005393128875140376,0.01416781220689655,0.05060163732046637,0.20064005539340174,0.010198752297534024,0.013512059120452986,0.02388724908752091,0.06284692695777556,0.013173828214285708,0.11179148076668444,0.04832572491614243,0.055564892230993264,0.1441697061150969,0.17585375820818167,0.11741492216023006,0.07969292946114645,0.0262522836714347,0.10846355916388303,0.000431168575977281,0.035892760986629704,0.07250814070433599,0.019246903920356374,0.1505316534917898,0.037777092750340066,0.08971313437509304
2,0.05141029252690364,0.1975130355181477,0.031045930388497543,0.0449084383443328,0.022852224174031478,0.041528337929768844,0.01555965113270745,0.021991726888253217,0.042485694708581406,0.02528325691266881,0.03635586381681232,0.004138459467050404,0.008497601080698577,0.030084135378029862,0.06618879431995632,0.04602807188118811,0.041193808124809675,0.029204666213036693,0.02228549004710421,0.015747067384906353,0.019115546690091443,0.16440786189368145,0.0633774971322775,0.1346638411052983,0.03448925058211591,0.10590070234408804,0.062054290125654436,0.017120377104643893,0.014560419125957976,0.0053799864225975115,0.016041861440613026,0.048349089479588665,0.19672232844883297,0.011531610976418272,0.012953003160947153,0.021128395194240424,0.0622663748957087,0.013173828214285708,0.1125807222175848,0.043427234832597986,0.04200063138375012,0.11981061934971761,0.16855576202640604,0.1137441335534819,0.07335852934129186,0.028229189217981916,0.10861606809444836,0.0004480025285600568,0.03440485083695957,0.0705785199084511,0.016477145942440607,0.14322788287846386,0.03461225376738913,0.10532588469551998
3,0.050743375472175556,0.18996809814750662,0.029939466547907592,0.04494407970255453,0.019712629168146357,0.04211231145494628,0.015147510856995759,0.0211009881997261,0.04210069407689,0.02415882001286173,0.037797059952101544,0.00391477275802738,0.00781342575694696,0.032448999357087456,0.06973041758227361,0.052349459675260376,0.03334357548828455,0.03420919574951577,0.023108026883763146,0.015181118449291906,0.019976031321865123,0.13876980157618796,0.058829011334209265,0.14754333684093818,0.028693233820275988,0.09738498690481648,0.0638867112364017,0.0146020006138521,0.014840956101939787,0.005075285532568202,0.01491743190038314,0.049575186423280675,0.1892893183506202,0.010148497576067915,0.014191242806794782,0.0226487099478947,0.06917581092991941,0.011856445392857141,0.11731227063089616,0.04132103032025847,0.04207536560329415,0.14331262713631504,0.16005673306023047,0.10474845608198328,0.07455439746689523,0.025302474770718807,0.10415544926119961,0.0004315820414793141,0.033852003487770205,0.06774347294124482,0.01662984091313067,0.1505885603050791,0.03594241849868504,0.0994829569552948
4,0.04944270696760316,0.18820717688942515,0.028027711342779687,0.04412432846345446,0.019644894465395475,0.03915722442761198,0.01704145811084191,0.019038872746691884,0.04471913587310935,0.022708015940321544,0.037145139082938,0.004135139915432481,0.006752217317179819,0.0317154535858057,0.06267778349275216,0.04476528874029186,0.029316680505625102,0.028896816604325838,0.02486953271204188,0.014321999210489897,0.019713340847885872,0.11201704298402088,0.06583372767188085,0.1493260353175664,0.02517966457795768,0.0814990710472922,0.07245512775645882,0.013685394065793213,0.01325903926515346,0.004984156527919436,0.014317736145593868,0.04545141370266319,0.1963361609047658,0.010378339022773209,0.011952708820178449,0.018769121408988437,0.06724352570841327,0.013173828214285708,0.11017254941793053,0.042755191237852604,0.0888589870378628,0.1263063758204854,0.15566803906130725,0.10433139661522205,0.07379454702345094,0.023115103835613496,0.10182469686871429,0.0004034410731266538,0.03078335943597347,0.06641062696597173,0.016799771631982725,0.14199563149839123,0.035829499530062564,0.09542719188217968
5,0.04735832079979897,0.18147514005005191,0.02892067555748911,0.043165608625783385,0.018956563432035244,0.03901822325210698,0.014771975145245305,0.018973021268336932,0.03890475133313357,0.021716165704437292,0.03227828328610071,0.0039923991958618526,0.006440919433816299,0.030577910218101603,0.06289442534124497,0.04164195529121125,0.027610781587146846,0.030873368963843753,0.02563479244021202,0.014042921580288768,0.018386214706983355,0.12912259468992168,0.06472974966683831,0.13804896517889573,0.02611432889593376,0.09110086440743527,0.05990231257591622,0.013663395508639797,0.013381888790583404,0.004842025281985764,0.01574201356321839,0.047764309353944434,0.1841060917591399,0.009575741559358576,0.012685025924159229,0.019440925415315252,0.06650700443564188,0.011856445392857141,0.10880455613403663,0.03872585414107198,0.09412774951571759,0.13740329312471375,0.15904041721748668,0.10732108511573393,0.0668147944721779,0.021423077085111535,0.09986066903517468,0.0003874509276908844,0.02851463772152232,0.06586590498597839,0.015786378430183587,0.1275303573049627,0.0339772140631178,0.08214626332741065
6,0.04759336399962746,0.17822353792498077,0.025115836217177216,0.04278369021841648,0.0176897414238297,0.04002365399977333,0.01612634401181102,0.01974908401792194,0.037159123468987344,0.022906895936205783,0.032919953827132746,0.003798588451400123,0.007013269304320828,0.029744733603257707,0.061364980986939724,0.03771910825588271,0.029194988624281003,0.025627295888222316,0.026045121889549865,0.013848720276028691,0.017419421320344172,0.10291705161441252,0.06196016292493032,0.1290954121558304,0.031342135631867524,0.08721043603416404,0.060649696824369353,0.012597840396521343,0.012088301623556156,0.004513792107834191,0.013942926298850574,0.046858019363065426,0.20895382784462216,0.009249824909850423,0.01012538128311599,0.022376486049596394,0.06225251096586829,0.014491211035714283,0.10082804880445377,0.03951897086385244,0.053360232754444105,0.14238788402762934,0.1616490626611852,0.10513807195472039,0.0685993442959748,0.02614050387478017,0.1074920574698272,0.00040563497170887025,0.028976026373438376,0.06419728153178612,0.015140993292521597,0.1341928319069897,0.03133345986197514,0.08468962679652241
7,0.04643905675138999,0.18255610161441876,0.02708441641778663,0.043162992746280875,0.014432983688861985,0.03824151676033096,0.016302805124595997,0.019608354690347177,0.04006303448359149,0.022310255948553053,0.030914989644610896,0.0039334133171126315,0.005788100571617076,0.029266286585272448,0.05712280392107231,0.04362953112244438,0.02902240741073846,0.02828111738690412,0.019262948863080092,0.01403320617694206,0.017544025965992686,0.10922016367665795,0.06037409845480373,0.15397306954877707,0.029247718966329342,0.07464759441214226,0.06092175080437885,0.011766876981280336,0.013301211490301052,0.004817742964903428,0.015517127655172413,0.04628277554698325,0.23298489108691042,0.010238660458698288,0.008956446095058338,0.02131624560359247,0.059554243620679924,0.014491211035714283,0.10254805659069469,0.038494235983091846,0.044728430397107555,0.1371100818951305,0.1508459579586305,0.10166604149863212,0.07027412637915177,0.02690348082965922,0.13791263752895724,0.0004045452791592263,0.03077107393932482,0.0652215934585257,0.014930323532559396,0.1300014262358722,0.03134485535422145,0.08628226835700825
8,0.045109548590396925,0.17951807657262972,0.029226718747439526,0.0424701116630527,0.01421330357183212,0.039018840116451445,0.01373869609084918,0.01860170919412365,0.036133184285673345,0.024342401547524112,0.03239308696117353,0.003751093328251399,0.007043114611099612,0.029190742319274772,0.05916206306014596,0.05517390954069691,0.028425010902321947,0.026085123511433335,0.02071553389311591,0.01409672996805517,0.016479590299069424,0.10371760764804176,0.0618396413086593,0.17059823511733238,0.031502716726145345,0.09681222939430713,0.06161716968586386,0.011662961296926903,0.013933336473763339,0.004760365443457909,0.014467660084291187,0.045921076948594104,0.2359512299254121,0.009937871169923188,0.008910243123198353,0.02229688841851502,0.06572715838211923,0.01580859385714285,0.09931005722526993,0.03731918325737951,0.05205238391242342,0.16225858350938788,0.15192875285311805,0.10431060601368855,0.07253149516533663,0.027294710117950063,0.1454727230869818,0.00040221029602203047,0.03201463921120508,0.06717883891686839,0.01664673271066415,0.13013056092756717,0.031941564766391574,0.08674182447140799
9,0.045238606052879445,0.17992779587525262,0.027128252842872368,0.04376366407704547,0.014086987504539952,0.03995515622028761,0.01283057753070866,0.01979729304413195,0.03851100068708556,0.022065480569003208,0.03520987713171036,0.004144332519912881,0.006295092998163001,0.027767444554101222,0.05460551983369386,0.040685527823550206,0.028015683665073586,0.033058311827719795,0.019934311692088244,0.014412427195486206,0.017585047279011442,0.10714277143749346,0.06316055822298965,0.14475912236620422,0.034552385029438824,0.08483295202827604,0.0605151982275107,0.011729813995509576,0.015457495697847526,0.00492359136639361,0.014542622053639846,0.045686415616870826,0.24235589015627546,0.010081244934105916,0.010060697122512011,0.018410932069122248,0.06933351313185397,0.014491211035714283,0.0994028599973243,0.03872117498636531,0.049025648020889816,0.1740095874026866,0.14554999363721716,0.11100517970746353,0.07287624983609206,0.02782997565850146,0.14813073587683487,0.00042487377466061396,0.02811740666321589,0.0704861444448183,0.01627937433104752,0.14298712328377824,0.031154239847555994,0.08102290393665575
10,0.049077164322471126,0.1861803739562374,0.0289815594812193,0.04181875766692693,0.01801376959644875,0.04069749593986752,0.014278491394064202,0.02040534220875525,0.041623818294454065,0.023965039504051447,0.031691964516978775,0.004017423508058494,0.007080515691746443,0.02745650873463254,0.06286734511018337,0.035305623317956794,0.02766388349900609,0.03107070845660713,0.02201694491550095,0.015154854831453545,0.017948076269811215,0.11671904297900783,0.07659871843720817,0.15735819362237446,0.02998337252643974,0.0940078789419074,0.06045864768110424,0.01466387155584607,0.016173506737853397,0.00512028751017253,0.01566705159386973,0.04981768115214421,0.24402928284723358,0.010316259660962132,0.008743912424502401,0.02085935520118537,0.06401323005559945,0.006586914107142851,0.10435870674461079,0.04241010357823575,0.044037138866325196,0.16895733236986718,0.16353515472404978,0.11575375309770639,0.07513035716375256,0.02747100282581664,0.14193926942297455,0.0004607187022654418,0.033738703907565976,0.07003453106705801,0.015294337947732183,0.1399798170737963,0.03110244215552734,0.08247694920867184
