index,89,104,65,30,38
1,0.40395480225988695,0.24748550342646283,0.525938931021376,0.4976357827476037,0.5323240273986368
2,0.41943701060561,0.23233175188894747,0.4616539665876305,0.4895761448349308,0.47993167088141214
3,0.41917533947864,0.1990862765770515,0.4762916975872867,0.4969953851615193,0.4500142352330392
4,0.40840321141837643,0.1814584431558601,0.49626527176962476,0.4672090876819311,0.4877426269866524
5,0.41852116166121517,0.20913723422948516,0.45541023366938765,0.4678807241746538,0.4746850664031753
6,0.37754782436316775,0.1990862765770515,0.4239048670564173,0.5088817891373801,0.45978529919110384
7,0.47349390425215576,0.2034159198734844,0.43250592770909874,0.47209797657082003,0.46251176500142355
8,0.48993557339676874,0.2053487963451063,0.44223786855870695,0.4265672701455449,0.4970126107417393
9,0.4943185647735157,0.22390441047267612,0.4137747289543702,0.4736443024494143,0.4563072130763176
10,0.47379918723362074,0.4232226322263223,0.4638997990913863,0.4811260205892794,0.46525296846477204
11,0.4734066805431658,0.33833069759269024,0.45488461329616825,0.4183826766063188,0.50943645224498
12,0.6831142828823471,0.22916183447548757,0.5201093232456697,0.40846432374866876,0.5031139990956439
13,0.5811715730002974,0.2563767351959234,0.4917576788720157,0.44537309194178204,0.5255741823114669
14,0.5092556249380513,0.23163591635916353,0.47344060525982373,0.4200070997515087,0.5873396861549799
15,0.5200059470710675,0.23813038130381298,0.5227533530018642,0.4843436279730209,0.553796787861533
16,0.5647517097829319,0.23380073800738008,0.6318753280602364,0.47831451899183525,0.528153271591499
17,0.4722073545445535,0.23851695659813738,0.568163767670003,0.5409485268015619,0.6111262581433906
18,0.47532560214094555,0.4363661922333509,0.6154536733696537,0.5317486687965921,0.6717864380097469
19,0.47563088512241053,0.6151959233878053,0.6375456569349671,0.6002243521476748,0.6822501716601631
20,0.5685895529784915,0.6506835354067827,0.5901761117848286,0.571547035853745,0.6637691547621042
21,0.5067261373773416,0.4684519416622737,0.5731651251606363,0.5792005679801208,0.6193203932273786
22,0.524018237684607,0.28328237568089965,0.6291516588535538,0.5471494497692581,0.6488693875500327
23,0.45637625136287047,0.3290451590230188,0.4905715288964506,0.5146805111821086,0.5614559461405771
24,0.4451472891267717,0.35006712352837815,0.48165127332621405,0.48484657436989703,0.5275502068295624
25,0.43448201011002074,0.250137409945528,0.45381728538073085,0.46995108271210506,0.48817326120815263
26,0.39255030230944593,0.2374345457740292,0.41834603341236937,0.488670216542421,0.4828939391401919
27,0.4366200812766379,0.22877525918116318,0.4178841245995403,0.46175789847355336,0.4445760412654285
28,0.41516304886510064,0.2386715867158672,0.42326775145251494,0.4346581469648561,0.4511490345162532
29,0.41278620279512335,0.2815041293270075,0.4749696827091893,0.44320198793042237,0.4693058230476797
30,0.448373476063039,0.3283570549991214,0.47614834657640853,0.4122129925452609,0.4539786638977743
31,0.46385568440876196,0.21717800035143212,0.4631671161468986,0.455416400425985,0.5079626869421044
32,0.5420735454455348,0.4268564399929713,0.47958877083748125,0.5179566915157969,0.5868533436050309
33,0.7065992665279017,0.43072219293621505,0.424382703759344,0.46844302449414266,0.6236385255648038
34,0.6013638616314798,0.27555086979441223,0.5452594617097142,0.4797358892438764,0.570715613538544
35,0.5429239766081871,0.26998418555614123,0.5728624952487827,0.5603635072772453,0.5588075898913099
36,0.5560293388839329,0.24764013354419256,0.5694379988778077,0.5615974440894568,0.6027552712230578
37,0.4688492417484389,0.2943384290985767,0.6057854440804358,0.4838750443734469,0.5615930063137445
38,0.46099910793933985,0.28598840274117027,0.6034599721261923,0.4759716009939651,0.5375853695299023
39,0.4719456834175835,0.3871938147952908,0.5644366413871744,0.519487397941072,0.5809877576995863
40,0.535422737635048,0.42894394658232293,0.5437144563702511,0.5978345757898472,0.5659406139572273
